时间,1-1路电阻,1-2路电阻,1-3路电阻,1-4路电阻,1-5路电阻,1-6路电阻,1-7路电阻,1-8路电阻,
2025-07-07 21:35:27 112,1212.836,126.836,204.758,3503.574,-,-,-,-,
2025-07-07 21:35:27 206,1212.836,126.836,201.249,3503.574,-,-,-,-,
2025-07-07 21:35:27 298,1212.836,126.836,201.249,3503.574,-,-,-,-,
2025-07-07 21:35:27 375,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 455,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 548,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 627,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 719,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 797,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 876,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:27 969,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 048,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 140,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 219,1212.836,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 301,1190.741,126.836,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 379,1190.741,125.441,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 457,1190.741,125.441,201.249,3392.630,-,-,-,-,
2025-07-07 21:35:28 535,1190.741,125.441,198.517,3392.630,-,-,-,-,
2025-07-07 21:35:28 616,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:28 708,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:28 786,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:28 866,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:28 944,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 022,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 102,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 194,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 273,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 352,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 447,1190.741,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 538,1172.958,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 616,1172.958,125.441,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 695,1172.958,122.813,198.517,3377.143,-,-,-,-,
2025-07-07 21:35:29 774,1172.958,122.813,196.133,3377.143,-,-,-,-,
2025-07-07 21:35:29 851,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:29 928,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 007,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 101,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 193,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 272,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 349,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 428,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 520,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 597,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 677,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 754,1172.958,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 833,1147.699,122.813,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 910,1147.699,121.872,196.133,3782.197,-,-,-,-,
2025-07-07 21:35:30 991,1147.699,121.872,194.127,3782.197,-,-,-,-,
2025-07-07 21:35:31 070,1147.699,121.872,194.127,3782.197,-,-,-,-,
2025-07-07 21:35:31 163,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 240,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 318,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 395,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 474,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 565,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 644,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 736,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 814,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 891,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:31 971,1147.699,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:32 049,1135.132,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:32 140,1135.132,121.872,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:32 219,1135.132,120.694,194.127,3513.867,-,-,-,-,
2025-07-07 21:35:32 297,1135.132,120.694,192.763,3513.867,-,-,-,-,
2025-07-07 21:35:32 391,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 483,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 560,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 639,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 718,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 796,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 873,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:32 952,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 028,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 108,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 186,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 266,1135.132,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 344,1000.544,120.694,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 421,1000.544,122.314,192.763,3403.079,-,-,-,-,
2025-07-07 21:35:33 500,1000.544,122.314,206.107,3403.079,-,-,-,-,
2025-07-07 21:35:33 581,1000.544,122.314,206.107,3403.079,-,-,-,-,
2025-07-07 21:35:33 658,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:33 737,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:33 815,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:33 893,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:33 973,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 051,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 131,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 208,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 289,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 380,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 458,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 537,1000.544,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 616,4488.241,122.314,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 696,4488.241,199.185,206.107,3391.152,-,-,-,-,
2025-07-07 21:35:34 775,4488.241,199.185,376.990,3391.152,-,-,-,-,
2025-07-07 21:35:34 867,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:34 944,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 023,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 114,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 207,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 286,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 378,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 457,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 535,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 611,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 688,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 766,4488.241,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 843,6043.548,199.185,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:35 920,6043.548,200.172,376.990,4020.606,-,-,-,-,
2025-07-07 21:35:36 002,6043.548,200.172,387.455,4020.606,-,-,-,-,
2025-07-07 21:35:36 093,6043.548,200.172,387.455,4020.606,-,-,-,-,
2025-07-07 21:35:36 172,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 251,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 332,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 410,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 488,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 569,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 660,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 738,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 816,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 895,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:36 988,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:37 066,6043.548,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:37 145,9956.822,200.172,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:37 222,9956.822,183.514,387.455,6012.939,-,-,-,-,
2025-07-07 21:35:37 315,9956.822,183.514,347.757,6012.939,-,-,-,-,
2025-07-07 21:35:37 393,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 470,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 549,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 641,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 733,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 811,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 891,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:37 968,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 046,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 124,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 201,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 281,9956.822,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 360,6963.415,183.514,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 438,6963.415,166.954,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 515,6963.415,166.954,347.757,5471.836,-,-,-,-,
2025-07-07 21:35:38 594,6963.415,166.954,335.200,5471.836,-,-,-,-,
2025-07-07 21:35:38 673,6963.415,166.954,335.200,5471.836,-,-,-,-,
2025-07-07 21:35:38 752,6963.415,166.954,335.200,5471.836,-,-,-,-,
2025-07-07 21:35:38 831,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:38 923,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 015,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 094,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 172,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 252,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 331,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 408,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 487,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 566,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 661,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 754,6963.415,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 847,8242.260,166.954,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:39 925,8242.260,163.743,335.200,6997.283,-,-,-,-,
2025-07-07 21:35:40 004,8242.260,163.743,338.543,6997.283,-,-,-,-,
2025-07-07 21:35:40 083,8242.260,163.743,338.543,6997.283,-,-,-,-,
2025-07-07 21:35:40 161,8242.260,163.743,338.543,6997.283,-,-,-,-,
2025-07-07 21:35:40 239,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 317,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 395,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 474,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 566,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 645,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 723,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 801,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 881,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:40 959,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:41 042,8242.260,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:41 135,8380.852,163.743,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:41 228,8380.852,147.828,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:41 307,8380.852,147.828,338.543,11952.296,-,-,-,-,
2025-07-07 21:35:41 384,8380.852,147.828,325.395,11952.296,-,-,-,-,
2025-07-07 21:35:41 463,8380.852,147.828,325.395,11952.296,-,-,-,-,
2025-07-07 21:35:41 541,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:41 635,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:41 725,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:41 804,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:41 882,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:41 962,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 039,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 131,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 210,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 289,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 368,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 446,8380.852,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 539,6223.865,147.828,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 616,6223.865,114.101,325.395,10158.561,-,-,-,-,
2025-07-07 21:35:42 694,6223.865,114.101,264.047,10158.561,-,-,-,-,
2025-07-07 21:35:42 773,6223.865,114.101,264.047,10158.561,-,-,-,-,
2025-07-07 21:35:42 852,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:42 929,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 009,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 088,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 167,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 260,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 353,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 430,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 511,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 602,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 681,6223.865,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 759,5535.763,114.101,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 852,5535.763,110.404,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:43 930,5535.763,110.404,264.047,7778.492,-,-,-,-,
2025-07-07 21:35:44 008,5535.763,110.404,250.156,7778.492,-,-,-,-,
2025-07-07 21:35:44 101,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 179,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 259,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 338,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 415,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 493,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 572,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 648,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 727,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 820,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 897,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:44 975,5535.763,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:45 054,5143.454,110.404,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:45 133,5143.454,103.575,250.156,7127.647,-,-,-,-,
2025-07-07 21:35:45 211,5143.454,103.575,241.877,7127.647,-,-,-,-,
2025-07-07 21:35:45 288,5143.454,103.575,241.877,7127.647,-,-,-,-,
2025-07-07 21:35:45 365,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 443,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 523,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 602,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 678,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 760,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 851,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:45 943,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 022,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 099,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 180,5143.454,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 272,4886.544,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 349,4886.544,103.575,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 427,4886.544,103.017,241.877,6291.444,-,-,-,-,
2025-07-07 21:35:46 519,4886.544,103.017,236.548,6291.444,-,-,-,-,
2025-07-07 21:35:46 612,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:46 690,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:46 769,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:46 848,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:46 925,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 005,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 084,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 162,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 255,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 335,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 412,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 491,4886.544,103.017,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 569,4687.675,101.143,236.548,5212.865,-,-,-,-,
2025-07-07 21:35:47 648,4687.675,101.143,232.513,5212.865,-,-,-,-,
2025-07-07 21:35:47 726,4687.675,101.143,232.513,5212.865,-,-,-,-,
2025-07-07 21:35:47 804,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:47 882,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:47 960,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 041,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 135,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 225,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 304,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 381,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 474,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 552,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 630,4687.675,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 709,4574.988,101.143,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 801,4574.988,99.527,232.513,5205.523,-,-,-,-,
2025-07-07 21:35:48 881,4574.988,99.527,228.973,5205.523,-,-,-,-,
2025-07-07 21:35:48 958,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 036,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 116,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 195,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 287,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 367,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 460,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 538,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 629,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 707,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 788,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 879,4574.988,99.527,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:49 960,4432.371,98.545,228.973,4856.411,-,-,-,-,
2025-07-07 21:35:50 055,4432.371,98.545,226.056,4856.411,-,-,-,-,
2025-07-07 21:35:50 147,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 226,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 319,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 412,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 504,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 598,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 677,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 771,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 861,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:50 938,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:51 017,4432.371,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:51 097,4356.447,98.545,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:51 175,4356.447,97.657,226.056,5117.041,-,-,-,-,
2025-07-07 21:35:51 267,4356.447,97.657,224.016,5117.041,-,-,-,-,
2025-07-07 21:35:51 345,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 422,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 499,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 578,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 669,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 750,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 841,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 920,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:51 998,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 077,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 156,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 234,4356.447,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 314,7364.431,97.657,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 407,7364.431,183.629,224.016,4986.857,-,-,-,-,
2025-07-07 21:35:52 485,7364.431,183.629,367.940,4986.857,-,-,-,-,
2025-07-07 21:35:52 578,7364.431,183.629,367.940,4986.857,-,-,-,-,
2025-07-07 21:35:52 671,7364.431,183.629,367.940,4986.857,-,-,-,-,
2025-07-07 21:35:52 749,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:52 827,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:52 918,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:52 998,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 076,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 154,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 245,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 325,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 404,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 481,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 560,7364.431,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 641,8565.648,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 718,8565.648,183.629,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 796,8565.648,165.094,367.940,20426.362,-,-,-,-,
2025-07-07 21:35:53 875,8565.648,165.094,301.596,20426.362,-,-,-,-,
2025-07-07 21:35:53 953,8565.648,165.094,301.596,8255.781,-,-,-,-,
2025-07-07 21:35:54 031,8565.648,165.094,301.596,8255.781,-,-,-,-,
2025-07-07 21:35:54 110,8565.648,165.094,301.596,8255.781,-,-,-,-,
