step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
64,1787723257.506037,3.2000024002045393,0.04999950062483549,20.000199752060826,0.04999950062483549,20.000199752060826,2.4121254682540894e-06,False,0.008008799515664577,124.86265863492764,0.049196199513971806,0.8711340124574826,64,63,-0.11793704694610507,-0.7355787931945585,0.113,-0.21189193806257076,-0.749465971091059,0.113,-0.17171221507634035,-0.7438250523830341,0.113,-0.21189193806257076,-0.749465971091059,0.113,7264462.569284599,7264462.619284599,0.043556700460612774,0.049999999813735485,1,True,395,4,3.2605916070024574,12.7581379304232,8.799515664577318e-06,1,False,,True,49,0.049531000666320324,0.0633205994963646,15.792648963429551,False,False,False,,13.993063926696777,3.531581163406372,12.397661209106445,6.55496883392334,,,3.418505907058716,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.09915011376142502,0.20236432552337646,0.22534875571727753,-0.11195657402276993,0.19537240266799927,0.22517693042755127,-0.11195657402276993,0.19537240266799927,0.22517693042755127,-0.11195659637451172,0.1953723430633545,0.2251768857240677,False,False,1.7721997573971748,2.5248993188142776,-1.0,0.9506072998046875,1.3797297477722168,-1.0,0.9888363480567932,1018.5259399414062,940.4810791015625,1018.5259399414062,940.4810791015625,10.546542167663574,8.403692245483398,9.946541786193848,8.974056243896484,-0.6000003814697266,0.5703639984130859,0.8278378844261169,-0.1620502471923828,0.16595077514648438,0.2319481521844864,0.2748412489891052,2.6161842346191406,1.5,3.0,True,,False,False,-0.08567238639954183,-0.7308751027968994,0.11311286816867987,False,,False,safety_servo_tracking_lag
65,1787723257.5567508,3.252406000159681,0.052403599955141544,19.082658459648165,0.052403599955141544,19.082658459648165,0.0024060122668743134,True,0.008006500080227852,124.89851870101295,0.053318800404667854,1.0,66,-1,-0.13060130831169367,-0.7374383733837145,0.113,-0.10093689348833802,-0.7333369577177091,0.113,-0.10093689348833802,-0.7333369577177091,0.113,-0.10093689348833802,-0.7333369577177091,0.113,7264462.6664249,7264462.6664249,0.0024568000808358192,0.0,1,True,402,5,2.9946612114680673,0.0021444571856168992,6.500080227851701e-06,1,False,,True,50,0.0348971001803875,0.07813809998333454,12.797854058561471,False,False,False,,13.881107330322266,3.7269535064697266,12.180005073547363,6.7763991355896,,,3.491828680038452,False,0.202364325,0.803824171214,3,-1.0,0.8092366456985474,1.2864151000976562,-0.20236432552337646,0.16376063227653503,0.26032453775405884,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.18462851643562317,0.2009926736354828,0.27292075753211975,-0.18462851643562317,0.2009926736354828,0.27292075753211975,-0.18462848663330078,0.20099258422851562,0.2729206681251526,False,False,1.1900998651981354,1.6081994399428368,-1.0,0.8592550158500671,1.318453311920166,-1.0,0.9506072998046875,1185.79248046875,764.1965942382812,1185.79248046875,764.1965942382812,12.180005073547363,6.7763991355896,11.580004692077637,7.291952133178711,-0.6000003814697266,0.5155529975891113,0.7910723090171814,-0.21765613555908203,0.22143030166625977,0.31049245595932007,0.37484869360923767,3.1333775520324707,1.5,3.0,False,lag_over_hard_limit,False,False,-0.10093689348833802,-0.7333369577177091,0.11302144457185617,False,,False,safety_servo_tracking_lag
66,1787723257.605039,3.3000012999400496,0.047595299780368805,21.010478022295402,0.047595299780368805,21.010478022295402,1.3122335076332092e-06,False,0.008009600453078747,124.85017272186379,0.0024977000430226326,0.04995400104654581,67,66,-0.11539100527730688,-0.7353005419293218,0.113,-0.1387977334325614,-0.7344113085970766,0.113,-0.10093689348833802,-0.7333369577177091,0.113,-0.1387977334325614,-0.7344113085970766,0.113,7264462.7144489,7264462.7644489,0.0024977000430226326,0.049999999813735485,1,True,408,5,0.2224302391874052,2.5646863047052095,9.600453078746629e-06,1,False,,True,51,0.004438200034201145,0.06680660042911768,14.968580852441486,False,False,False,,13.696478843688965,3.927946090698242,12.004803657531738,6.954861164093018,,,3.4675610065460205,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.198884978890419,0.20209522545337677,0.2835448980331421,-0.198884978890419,0.20209522545337677,0.2835448980331421,-0.1988849639892578,0.20209503173828125,0.28354477882385254,False,False,1.288900151848793,1.502099446952343,-1.0,0.7952963709831238,1.2776918411254883,-1.0,0.8592550158500671,1185.79248046875,760.1748657226562,1185.79248046875,760.1748657226562,12.180005073547363,6.7763991355896,11.580004692077637,7.253576755523682,-0.6000003814697266,0.47717761993408203,0.7666152715682983,-0.175201416015625,0.17846202850341797,0.2500884234905243,,0.2500884234905243,1.5,3.0,True,,False,False,-0.11316689025897847,-0.7353173501895617,0.11297652665063593,False,,False,safety_servo_tracking_lag
67,1787723257.654854,3.3500028997659683,0.050001599825918674,19.99936009010742,0.050001599825918674,19.99936009010742,2.9122456908226013e-06,False,0.008003699593245983,124.94222057557755,0.001084200106561184,0.01057200137738884,68,67,-0.12518421702271387,-0.7340257089924246,0.113,-0.1757407297712561,-0.7358892459257589,0.113,-0.1387977334325614,-0.7344113085970766,0.113,-0.1757407297712561,-0.7358892459257589,0.113,7264462.7644489,7264462.8144489,0.0005286000669002533,0.049999999813735485,1,True,413,5,0.9746501645094277,6.019647754341359,3.6995932459829572e-06,1,False,,False,,,,,False,False,False,,13.497593879699707,4.130041122436523,11.967782020568848,6.98606538772583,,,3.2399380207061768,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20168176293373108,0.20231150090694427,0.28566673398017883,-0.20168176293373108,0.20231150090694427,0.28566673398017883,-0.20168209075927734,0.20231151580810547,0.28566697239875793,False,False,1.5567997470498085,2.080800011754036,-1.0,0.7994638681411743,1.2802900075912476,-1.0,0.7952963709831238,1124.3524169921875,810.4451293945312,1124.3524169921875,810.4451293945312,11.580004692077637,7.253576755523682,10.98000431060791,7.733254909515381,-0.6000003814697266,0.4796781539916992,0.7681741714477539,-0.037021636962890625,0.0312042236328125,0.04841802641749382,0.06313258409500122,0.47109827399253845,1.5,3.0,True,,False,False,-0.1155456962680942,-0.7354724556595087,0.11298833544375797,False,,False,safety_servo_tracking_lag
68,1787723257.7118306,3.4054070003330708,0.05540410056710243,18.049205559954075,0.05540410056710243,18.049205559954075,0.00540701299905777,True,0.008003899827599525,124.93909488368911,0.000394599512219429,0.007891990273788535,69,68,-0.14309280529033538,-0.7346642627345845,0.113,-0.2125591007658408,-0.7370616548267579,0.113,-0.1757407297712561,-0.7358892459257589,0.113,-0.2125591007658408,-0.7370616548267579,0.113,7264462.8206134,7264462.8706134,0.000394599512219429,0.049999999813735485,1,True,420,5,2.3091937211266105,9.258848862815753,3.899827599525285e-06,1,False,,True,52,0.04505270067602396,0.07805979996919632,12.810691295578728,False,False,False,,13.29591178894043,4.332352638244629,11.885000228881836,7.027670383453369,,,3.0422704219818115,False,0.202364325,0.803824171214,3,-0.9670416116714478,1.0,1.3911036252975464,-0.1956947296857834,0.20236432552337646,0.28150975704193115,-0.20236432552337646,0.16376063227653503,0.26032453775405884,-0.20223048329353333,0.17132338881492615,0.26504504680633545,-0.20223048329353333,0.17132338881492615,0.26504504680633545,-0.20223045349121094,0.17132329940795898,0.2650449573993683,False,False,1.8816003575921059,2.026500180363655,-1.0,0.7978990077972412,1.2793134450912476,-1.0,0.7994638681411743,1062.912353515625,860.6170043945312,1062.912353515625,860.6170043945312,10.98000431060791,7.733254909515381,10.380003929138184,8.211994171142578,-0.6000003814697266,0.47873926162719727,0.7675882577896118,-0.08278179168701172,0.04160499572753906,0.09264880418777466,0.11799205094575882,1.1475483179092407,1.5,3.0,True,,False,False,-0.12000122556458809,-0.7346842916040086,0.11287307961983065,False,,False,safety_servo_tracking_lag
69,1787723257.755521,3.4512337995693088,0.045826799236238,21.821292707897435,0.045826799236238,21.821292707897435,0.0012338124215602875,True,0.008004700765013695,124.92659367989368,0.04043660033494234,0.8087320097116083,69,68,-0.1558847353203394,-0.7351186252255518,0.113,-0.2125591007658408,-0.7370616548267579,0.113,-0.1757407297712561,-0.7358892459257589,0.113,-0.2125591007658408,-0.7370616548267579,0.113,7264462.8206134,7264462.8706134,0.04043660033494234,0.049999999813735485,1,True,425,5,2.6572067214678405,8.327769438649906,4.700765013694597e-06,1,False,,True,53,0.02650569938123226,0.06500510033220053,15.383408300112201,False,False,False,,13.093681335449219,4.503675937652588,11.730966567993164,7.13953161239624,,,2.967275857925415,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.2023380696773529,0.19627483189105988,0.2818944752216339,-0.2023380696773529,0.19627483189105988,0.2818944752216339,-0.20233821868896484,0.1962747573852539,0.2818945646286011,False,False,1.4033997431397438,1.5511997044086456,-1.0,0.7734349966049194,1.2642000913619995,-1.0,0.7978990077972412,1001.472412109375,909.2506103515625,1001.472412109375,909.2506103515625,10.380003929138184,8.211994171142578,9.780003547668457,8.676054954528809,-0.6000003814697266,0.46406078338623047,0.7585201859474182,-0.15403366088867188,0.1118612289428711,0.1903662383556366,0.24775062501430511,1.7248988151550293,1.5,3.0,True,,False,False,-0.1293176030945507,-0.7346065788880963,0.11300706449896797,False,,False,safety_servo_tracking_lag
70,1787723257.803714,3.500002699904144,0.04876890033483505,20.504870791308612,0.04876890033483505,20.504870791308612,2.712942659854889e-06,False,0.00801669992506504,124.7396072383097,0.04323359951376915,0.7698280020424276,70,69,-0.17123614612790505,-0.7356321543606025,0.113,-0.24825381493781548,-0.7381273379449887,0.113,-0.2125591007658408,-0.7370616548267579,0.113,-0.24825381493781548,-0.7381273379449887,0.113,7264462.8706134,7264462.9206134,0.038491399958729744,0.049999999813735485,1,True,431,5,3.0293416731191036,10.735012557300342,1.6699925065040422e-05,1,False,,False,,,,,False,False,False,,12.891343116760254,4.699950695037842,11.543797492980957,7.287172317504883,,,2.917120933532715,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20235919952392578,0.2011696994304657,0.28533926606178284,-0.20235919952392578,0.2011696994304657,0.28533926606178284,-0.20235919952392578,0.20116949081420898,0.2853391170501709,False,False,1.0951999574899673,2.1869000047445297,-1.0,0.7109396457672119,1.2269617319107056,-1.0,0.7734349966049194,940.0322875976562,953.9544677734375,940.0322875976562,953.9544677734375,9.780003547668457,8.676054954528809,9.18000316619873,9.102619171142578,-0.6000003814697266,0.42656421661376953,0.7361776232719421,-0.18716907501220703,0.14764070510864258,0.23839052021503448,0.3142693340778351,2.2449865341186523,1.5,3.0,True,,False,False,-0.14094978641643638,-0.7349826090032942,0.11292514343094082,False,,False,safety_servo_tracking_lag
71,1787723257.8545635,3.5500021995976567,0.04999949969351292,20.000200124597306,0.04999949969351292,20.000200124597306,2.212822437286377e-06,False,0.008006399497389793,124.90008777678594,0.000385199673473835,0.8912080000758469,71,70,-0.1891508319079966,-0.7360551614003618,0.113,-0.2821443893844923,-0.7373148051727123,0.113,-0.24825381493781548,-0.7381273379449887,0.113,-0.2821443893844923,-0.7373148051727123,0.113,7264462.9206134,7264462.9706133995,0.04456039983779192,0.049999999813735485,2,True,438,5,3.503489601885327,12.803692203156789,6.3994973897932295e-06,1,False,,True,54,0.04804589971899986,0.06415389943867922,15.587517029355928,False,False,False,,12.688983917236328,4.901120185852051,11.332101821899414,7.456585884094238,,,2.8933603763580322,False,0.202364325,0.803824171214,3,-1.0,0.8459227085113525,1.3098034858703613,-0.20236432552337646,0.17118458449840546,0.2650575041770935,-0.1956947296857834,0.20236432552337646,0.28150975704193115,-0.19700214266777039,0.20212993025779724,0.2822522819042206,-0.19700214266777039,0.20212993025779724,0.2822522819042206,-0.19700241088867188,0.20212984085083008,0.28225240111351013,False,False,1.5716003254055977,1.9940994679927826,-1.0,0.6309447884559631,1.1824091672897339,-1.0,0.7109396457672119,878.5923461914062,993.6282958984375,878.5923461914062,993.6282958984375,9.18000316619873,9.102619171142578,8.580002784729004,9.481185913085938,-0.6000003814697266,0.3785667419433594,0.7094457149505615,-0.21169567108154297,0.16941356658935547,0.27113837003707886,0.36771008372306824,2.7094197273254395,1.5,3.0,True,,False,False,-0.15412028539305336,-0.7355031211378418,0.11299878970478403,False,,False,safety_servo_tracking_lag
72,1787723257.9109743,3.6046049995347857,0.05460279993712902,18.31407915256038,0.05460279993712902,18.31407915256038,0.004605012945830822,True,0.008009199984371662,124.85641536624111,0.05642679985612631,1.0,73,-1,-0.20195044087489736,-0.7360648811020367,0.113,-0.17090872688740044,-0.7360072500233606,0.113,-0.17090872688740044,-0.7360072500233606,0.113,-0.17090872688740044,-0.7360072500233606,0.113,7264463.0195711,7264463.0195711,0.001644299365580082,0.0,1,True,445,6,3.1041974873636287,0.011346996375903584,9.199984371661973e-06,1,False,,True,55,0.03640729933977127,0.07744580041617155,12.912255985815712,False,False,False,,12.491981506347656,5.103250026702881,11.058801651000977,7.6711835861206055,,,2.9407968521118164,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20131245255470276,0.20231832563877106,0.28541094064712524,-0.20131245255470276,0.20231832563877106,0.28541094064712524,-0.20131206512451172,0.2023181915283203,0.2854105830192566,False,False,1.899300143122673,1.7049992457032204,-1.0,0.5152063369750977,1.124916672706604,-1.0,0.6309447884559631,1070.981201171875,836.3362426757812,1070.981201171875,836.3362426757812,11.058801651000977,7.6711835861206055,10.45880126953125,7.980307579040527,-0.6000003814697266,0.3091239929199219,0.6749504804611206,-0.2733001708984375,0.2145977020263672,0.3474840521812439,0.4872110188007355,3.069291830062866,1.5,3.0,False,lag_over_hard_limit,False,False,-0.17090872688740044,-0.7360072500233606,0.11311346996375904,False,,False,safety_servo_tracking_lag
73,1787723257.9547467,3.650325500406325,0.045720500871539116,21.872026354429053,0.045720500871539116,21.872026354429053,0.0003255140036344528,False,0.008277200162410736,120.81379939817111,0.09672250039875507,1.0,73,-1,-0.18915046293466647,-0.7360411170619447,0.113,-0.17090872688740044,-0.7360072500233606,0.113,-0.17090872688740044,-0.7360072500233606,0.113,-0.17090872688740044,-0.7360072500233606,0.113,7264463.0195711,7264463.0195711,0.04193999990820885,0.0,1,True,450,6,0.4984871832496754,1.325889605787429,0.0002772001624107359,1,False,,True,56,0.018698500469326973,0.06602409947663546,15.145984692360386,False,False,False,,12.290669441223145,5.305568218231201,10.838645935058594,7.837546348571777,,,2.9187815189361572,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.2021578997373581,0.2023552805185318,0.2860340476036072,-0.2021578997373581,0.2023552805185318,0.2860340476036072,-0.20215797424316406,0.20235538482666016,0.28603416681289673,False,False,1.1598998680710793,1.5898998826742172,-1.0,0.4514591097831726,1.0971851348876953,-1.0,0.5152063369750977,1070.981201171875,832.3278198242188,1070.981201171875,832.3278198242188,11.058801651000977,7.6711835861206055,10.45880126953125,7.94205904006958,-0.6000003814697266,0.2708754539489746,0.6583114862442017,-0.2201557159423828,0.16636276245117188,0.2759440243244171,,0.2759440243244171,1.5,3.0,True,,False,False,-0.1841668300666475,-0.7361522452081493,0.11300107626281006,False,,False,safety_servo_tracking_lag
74,1787723258.004014,3.700002499856055,0.04967699944972992,20.130040281759342,0.04967699944972992,20.130040281759342,2.5136396288871765e-06,False,0.008010699413716793,124.83304495081802,0.04482079949229956,0.8964159931854009,74,73,-0.19124337833725444,-0.7312335256495089,0.113,-0.20182847475184174,-0.7287485884044081,0.113,-0.17090872688740044,-0.7360072500233606,0.113,-0.20182847475184174,-0.7287485884044081,0.113,7264463.0647301,7264463.1147301,0.04482079949229956,0.049999999813735485,1,True,455,6,0.6216591198144584,1.6389563300693202,1.0699413716792894e-05,1,False,,False,,,,,False,False,False,,12.08851146697998,5.507923603057861,10.786192893981934,7.867790222167969,,,2.6953670978546143,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.17118458449840546,0.2650575041770935,-0.20232385396957397,0.17729954421520233,0.2690168619155884,-0.20232385396957397,0.17729954421520233,0.2690168619155884,-0.20232391357421875,0.17729949951171875,0.26901689171791077,False,False,1.6557006165385246,2.0829997956752777,-1.0,0.4730517268180847,1.1062449216842651,-1.0,0.4514591097831726,1009.5411987304688,862.0732421875,1009.5411987304688,862.0732421875,10.45880126953125,7.94205904006958,9.858800888061523,8.225890159606934,-0.6000003814697266,0.2838311195373535,0.6637473702430725,-0.052453041076660156,0.030243873596191406,0.060547612607479095,0.09152410924434662,0.33570989966392517,1.5,3.0,True,,False,False,-0.18703966128249058,-0.7358129369084075,0.11293866835882733,False,,False,safety_servo_tracking_lag
75,1787723258.0558453,3.750003299675882,0.05000079981982708,19.99968007718678,0.05000079981982708,19.99968007718678,3.3136457204818726e-06,False,0.008160700090229511,122.53850637119493,0.0009682998061180115,0.019365996194504187,76,75,-0.2087726879760597,-0.7275148870855366,0.113,-0.26197900110117767,-0.7155787839410082,0.113,-0.2324629596404428,-0.7226988995221377,0.113,-0.26197900110117767,-0.7155787839410082,0.113,7264463.1647785,7264463.2147785,0.0009682998061180115,0.049999999813735485,1,True,462,6,2.095880879346261,7.542960383904805,0.0001607000902295111,1,False,,True,57,0.03352099936455488,0.06342940032482147,15.765559738528312,False,False,False,,11.886187553405762,5.68522310256958,10.732439041137695,7.858685493469238,,,2.4607062339782715,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20235639810562134,0.19744721055030823,0.28272515535354614,-0.20235639810562134,0.19744721055030823,0.28272515535354614,-0.20235633850097656,0.1974472999572754,0.28272518515586853,False,False,2.0979000255465508,1.5610000118613243,-1.0,0.4298739433288574,1.0884813070297241,-1.0,0.4730517268180847,948.1011962890625,889.1036987304688,948.1011962890625,889.1036987304688,9.858800888061523,8.225890159606934,9.258800506591797,8.483814239501953,-0.6000003814697266,0.25792407989501953,0.6530890464782715,-0.05375385284423828,-0.009104728698730469,0.054519470781087875,0.06734176725149155,0.9476723074913025,1.5,3.0,True,,False,False,-0.18880084609777903,-0.733870186108616,0.11291413756859736,False,,False,safety_servo_tracking_lag
76,1787723258.1081543,3.803866899572313,0.05386359989643097,18.565413413191877,0.05386359989643097,18.565413413191877,0.003866913728415966,True,0.008303300477564335,120.43403736887731,0.04933620058000088,0.986724015275851,76,75,-0.22377602200358393,-0.7242250214885386,0.113,-0.26197900110117767,-0.7155787839410082,0.113,-0.2324629596404428,-0.7226988995221377,0.113,-0.26197900110117767,-0.7155787839410082,0.113,7264463.1647785,7264463.2147785,0.04933620058000088,0.049999999813735485,1,True,468,6,2.6301275862652487,6.546107709075291,0.0003033004775643347,1,False,,True,58,0.02693839929997921,0.08509880024939775,11.751046983850715,False,False,False,,11.683831214904785,5.8826704025268555,10.534957885742188,7.929899215698242,,,2.3475637435913086,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.2023627609014511,0.20139972865581512,0.285504013299942,-0.2023627609014511,0.20139972865581512,0.285504013299942,-0.2023630142211914,0.2013998031616211,0.2855042517185211,False,False,1.3704998418688774,1.7388006672263145,-1.0,0.3707248568534851,1.0665068626403809,-1.0,0.4298739433288574,886.6611328125,912.4149169921875,886.6611328125,912.4149169921875,9.258800506591797,8.483814239501953,8.65880012512207,8.706249237060547,-0.6000003814697266,0.22243499755859375,0.6399044990539551,-0.1974811553955078,0.0712137222290039,0.20992903411388397,0.3208637237548828,1.3911863565444946,1.5,3.0,True,,False,False,-0.1983372441389719,-0.7309040114841016,0.11287044152886684,False,,False,safety_servo_tracking_lag
77,1787723258.153947,3.8500020001083612,0.04613510053604841,21.675470268426828,0.04613510053604841,21.675470268426828,2.01445072889328e-06,False,0.008002299815416336,124.9640757115238,0.04372689966112375,0.874537996480383,77,76,-0.2386826350812828,-0.7205240236141537,0.113,-0.29050439992065946,-0.706740781132354,0.113,-0.26197900110117767,-0.7155787839410082,0.113,-0.29050439992065946,-0.706740781132354,0.113,7264463.2184365,7264463.2684365,0.04372689966112375,0.049999999813735485,1,True,474,6,3.024030424239901,8.38633926436769,2.299815416335893e-06,1,False,,True,59,0.00665619969367981,0.060203999280929565,16.610192212210123,False,False,False,,11.481468200683594,6.084070205688477,10.313142776489258,8.0235013961792,,,2.264150619506836,False,0.202364325,0.803824171214,3,-1.0,0.9108741283416748,1.352660894393921,-0.20236432552337646,0.18432842195034027,0.2737303078174591,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236407220363617,0.202175110578537,0.2860524356365204,-0.20236407220363617,0.202175110578537,0.2860524356365204,-0.2023639678955078,0.20217514038085938,0.2860523760318756,False,False,1.1035995557904243,1.5941997990012169,-1.0,0.35249656438827515,1.0603083372116089,-1.0,0.3707248568534851,825.2210693359375,934.5799560546875,825.2210693359375,934.5799560546875,8.65880012512207,8.706249237060547,8.058799743652344,8.917747497558594,-0.6000003814697266,0.21149826049804688,0.6361855268478394,-0.2218151092529297,0.09360218048095703,0.24075570702552795,0.37586790323257446,1.7896910905838013,1.5,3.0,True,,False,False,-0.20941276717545415,-0.7281233645508237,0.11297083192756871,False,,False,safety_servo_tracking_lag
78,1787723258.2043018,3.900003000162542,0.05000100005418062,19.99959998632846,0.05000100005418062,19.99959998632846,3.014691174030304e-06,False,0.008065800182521343,123.98025953668036,0.046091699972748756,0.8363080055874139,78,77,-0.2534877916821488,-0.7164338165679404,0.113,-0.31815891545949493,-0.697885091482123,0.113,-0.29050439992065946,-0.706740781132354,0.113,-0.31815891545949493,-0.697885091482123,0.113,7264463.2684365,7264463.3184365,0.04181540012359619,0.049999999813735485,1,True,480,6,3.201054961031181,9.928711081893095,6.580018252134306e-05,1,False,,False,,,,,False,False,False,,11.279104232788086,6.286245346069336,10.048328399658203,8.13577651977539,,,2.2216153144836426,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.2023642510175705,0.20232722163200378,0.28616008162498474,-0.2023642510175705,0.20232722163200378,0.28616008162498474,-0.2023639678955078,0.20232725143432617,0.2861599028110504,False,False,1.6637993976473808,2.2515999153256416,-1.0,0.34026941657066345,1.0563063621520996,-1.0,0.35249656438827515,763.7811279296875,955.97607421875,763.7811279296875,955.97607421875,8.058799743652344,8.917747497558594,7.458799839019775,9.121909141540527,-0.5999999046325684,0.2041616439819336,0.633783757686615,-0.2648143768310547,0.1122751235961914,0.2876323163509369,0.45124855637550354,2.1376864910125732,1.5,3.0,True,,False,False,-0.2226000075383187,-0.7248373648143259,0.11297869485831455,False,,False,safety_servo_tracking_lag
79,1787723258.2540808,3.950003099627793,0.05000009946525097,19.99996021397876,0.05000009946525097,19.99996021397876,3.11434268951416e-06,False,0.008000900037586689,124.9859384946934,0.044156200252473354,0.7971340075028465,79,78,-0.2682200683662594,-0.7120882407999307,0.113,-0.3456704003743836,-0.6884521440049288,0.113,-0.31815891545949493,-0.697885091482123,0.113,-0.3456704003743836,-0.6884521440049288,0.113,7264463.3184365,7264463.3684364995,0.03985670022666454,0.049999999813735485,1,True,486,6,3.3729191769563536,11.470303918604241,9.000375866888288e-07,1,False,,True,60,0.030875399708747864,0.06642050016671419,15.055592738537335,False,False,False,,11.076740264892578,6.488572597503662,9.78060245513916,8.24714469909668,,,2.1846165657043457,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.2023642510175705,0.20235705375671387,0.28618118166923523,-0.2023642510175705,0.20235705375671387,0.28618118166923523,-0.2023639678955078,0.20235681533813477,0.2861807942390442,False,False,1.1010998860001564,1.4819996431469917,-1.0,0.3188357353210449,1.0495980978012085,-1.0,0.34026941657066345,702.3411254882812,976.0244140625,702.3411254882812,976.0244140625,7.458799839019775,9.121909141540527,6.858799934387207,9.313210487365723,-0.5999999046325684,0.1913013458251953,0.6297587752342224,-0.26772594451904297,0.11136817932128906,0.28996559977531433,0.4565121829509735,2.4811248779296875,1.5,3.0,True,,False,False,-0.2358146099365159,-0.7214443285781534,0.11290909965703674,False,,False,safety_servo_tracking_lag
