iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability
7,1000000,0.5,4,H4,0.12960414266243078,7,0.14285714285714285
7,1000000,0.5,5,H5,0.13860998968322083,7,0.14285714285714285
7,1000000,0.5,6,H6,0.1792713369209319,7,0.14285714285714285
7,1010000,0.505,0,Scr,0.2,7,0.14285714285714285
7,1010000,0.505,1,H1,0.07370532895898825,7,0.14285714285714285
7,1010000,0.505,2,H2,0.12361414904542585,7,0.14285714285714285
7,1010000,0.505,3,H3,0.1430185030214239,7,0.14285714285714285
7,1010000,0.505,4,H4,0.13907296351900708,7,0.14285714285714285
7,1010000,0.505,5,H5,0.13983051380810907,7,0.14285714285714285
7,1010000,0.505,6,H6,0.18075854164704588,7,0.14285714285714285
7,1020000,0.51,0,Scr,0.2,7,0.14285714285714285
7,1020000,0.51,1,H1,0.07585688738042945,7,0.14285714285714285
7,1020000,0.51,2,H2,0.13630887433008382,7,0.14285714285714285
7,1020000,0.51,3,H3,0.13972124277936068,7,0.14285714285714285
7,1020000,0.51,4,H4,0.1296501369363565,7,0.14285714285714285
7,1020000,0.51,5,H5,0.13935508894544987,7,0.14285714285714285
7,1020000,0.51,6,H6,0.17910776962831967,7,0.14285714285714285
7,1030000,0.515,0,Scr,0.2,7,0.14285714285714285
7,1030000,0.515,1,H1,0.07582384672703091,7,0.14285714285714285
7,1030000,0.515,2,H2,0.13521354778020073,7,0.14285714285714285
7,1030000,0.515,3,H3,0.14012054469637528,7,0.14285714285714285
7,1030000,0.515,4,H4,0.1300781859603236,7,0.14285714285714285
7,1030000,0.515,5,H5,0.13924015505072734,7,0.14285714285714285
7,1030000,0.515,6,H6,0.1795237197853422,7,0.14285714285714285
7,1040000,0.52,0,Scr,0.2,7,0.14285714285714285
7,1040000,0.52,1,H1,0.07373115431860348,7,0.14285714285714285
7,1040000,0.52,2,H2,0.12879029480385,7,0.14285714285714285
7,1040000,0.52,3,H3,0.14163574976796095,7,0.14285714285714285
7,1040000,0.52,4,H4,0.13757986400117916,7,0.14285714285714285
7,1040000,0.52,5,H5,0.1382659672477095,7,0.14285714285714285
7,1040000,0.52,6,H6,0.17999696986069694,7,0.14285714285714285
7,1050000,0.525,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1050000,0.525,1,H1,0.0758363184747659,7,0.14285714285714285
7,1050000,0.525,2,H2,0.13452274513213097,7,0.14285714285714285
7,1050000,0.525,3,H3,0.14043627377628484,7,0.14285714285714285
7,1050000,0.525,4,H4,0.12995013644142178,7,0.14285714285714285
7,1050000,0.525,5,H5,0.13928962243670134,7,0.14285714285714285
7,1050000,0.525,6,H6,0.17996490373869511,7,0.14285714285714285
7,1060000,0.53,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1060000,0.53,1,H1,0.07334290611608349,7,0.14285714285714285
7,1060000,0.53,2,H2,0.13356838028167078,7,0.14285714285714285
7,1060000,0.53,3,H3,0.1402854123408573,7,0.14285714285714285
7,1060000,0.53,4,H4,0.1391091623224147,7,0.14285714285714285
7,1060000,0.53,5,H5,0.13732151775498241,7,0.14285714285714285
7,1060000,0.53,6,H6,0.1763726211839913,7,0.14285714285714285
7,1070000,0.535,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1070000,0.535,1,H1,0.07608827150883476,7,0.14285714285714285
7,1070000,0.535,2,H2,0.1336988611636143,7,0.14285714285714285
7,1070000,0.535,3,H3,0.14028699396091343,7,0.14285714285714285
7,1070000,0.535,4,H4,0.12925195370960116,7,0.14285714285714285
7,1070000,0.535,5,H5,0.139513040136811,7,0.14285714285714285
7,1070000,0.535,6,H6,0.18116087952022528,7,0.14285714285714285
7,1080000,0.54,0,Scr,0.2,7,0.14285714285714285
7,1080000,0.54,1,H1,0.07618731468478973,7,0.14285714285714285
7,1080000,0.54,2,H2,0.13338576004796218,7,0.14285714285714285
7,1080000,0.54,3,H3,0.14027242998642486,7,0.14285714285714285
7,1080000,0.54,4,H4,0.1293906743900644,7,0.14285714285714285
7,1080000,0.54,5,H5,0.13887711224392085,7,0.14285714285714285
7,1080000,0.54,6,H6,0.18188670864683806,7,0.14285714285714285
7,1090000,0.545,0,Scr,0.2,7,0.14285714285714285
7,1090000,0.545,1,H1,0.07602067598926072,7,0.14285714285714285
7,1090000,0.545,2,H2,0.133121542412505,7,0.14285714285714285
7,1090000,0.545,3,H3,0.14023361423590627,7,0.14285714285714285
7,1090000,0.545,4,H4,0.12962365039908072,7,0.14285714285714285
7,1090000,0.545,5,H5,0.13907017633461424,7,0.14285714285714285
7,1090000,0.545,6,H6,0.1819303406286331,7,0.14285714285714285
7,1100000,0.55,0,Scr,0.2,7,0.14285714285714285
7,1100000,0.55,1,H1,0.07458932490108332,7,0.14285714285714285
7,1100000,0.55,2,H2,0.12524003949257836,7,0.14285714285714285
7,1100000,0.55,3,H3,0.14236849077566444,7,0.14285714285714285
7,1100000,0.55,4,H4,0.13861420685583278,7,0.14285714285714285
7,1100000,0.55,5,H5,0.13981333349877886,7,0.14285714285714285
7,1100000,0.55,6,H6,0.1793746044760622,7,0.14285714285714285
7,1110000,0.555,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1110000,0.555,1,H1,0.07637282776406852,7,0.14285714285714285
7,1110000,0.555,2,H2,0.1331044763864152,7,0.14285714285714285
7,1110000,0.555,3,H3,0.14086927551181505,7,0.14285714285714285
7,1110000,0.555,4,H4,0.1295197924754355,7,0.14285714285714285
7,1110000,0.555,5,H5,0.13893425775913743,7,0.14285714285714285
7,1110000,0.555,6,H6,0.18119937010312825,7,0.14285714285714285
7,1120000,0.56,0,Scr,0.2,7,0.14285714285714285
7,1120000,0.56,1,H1,0.07407833052777979,7,0.14285714285714285
7,1120000,0.56,2,H2,0.1299600923700398,7,0.14285714285714285
7,1120000,0.56,3,H3,0.14177507989416432,7,0.14285714285714285
7,1120000,0.56,4,H4,0.13681565826381448,7,0.14285714285714285
7,1120000,0.56,5,H5,0.13809902992750872,7,0.14285714285714285
7,1120000,0.56,6,H6,0.17927180901669298,7,0.14285714285714285
7,1130000,0.565,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1130000,0.565,1,H1,0.07427185403020548,7,0.14285714285714285
7,1130000,0.565,2,H2,0.1262372451552681,7,0.14285714285714285
7,1130000,0.565,3,H3,0.1420914935478558,7,0.14285714285714285
7,1130000,0.565,4,H4,0.1389576311192326,7,0.14285714285714285
7,1130000,0.565,5,H5,0.13989377945947118,7,0.14285714285714285
7,1130000,0.565,6,H6,0.17854799668796673,7,0.14285714285714285
7,1140000,0.57,0,Scr,0.2,7,0.14285714285714285
7,1140000,0.57,1,H1,0.07458342547802631,7,0.14285714285714285
7,1140000,0.57,2,H2,0.1265762017016888,7,0.14285714285714285
7,1140000,0.57,3,H3,0.14158050484857718,7,0.14285714285714285
7,1140000,0.57,4,H4,0.13870753891134566,7,0.14285714285714285
7,1140000,0.57,5,H5,0.1401773537734282,7,0.14285714285714285
7,1140000,0.57,6,H6,0.1783749752869339,7,0.14285714285714285
7,1150000,0.575,0,Scr,0.2,7,0.14285714285714285
7,1150000,0.575,1,H1,0.07698541153134875,7,0.14285714285714285
7,1150000,0.575,2,H2,0.13332625779752524,7,0.14285714285714285
7,1150000,0.575,3,H3,0.14007738321711183,7,0.14285714285714285
7,1150000,0.575,4,H4,0.12900225286594896,7,0.14285714285714285
7,1150000,0.575,5,H5,0.14007938114920182,7,0.14285714285714285
7,1150000,0.575,6,H6,0.1805293134388635,7,0.14285714285714285
7,1160000,0.58,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1160000,0.58,1,H1,0.0770175679668616,7,0.14285714285714285
7,1160000,0.58,2,H2,0.13338614454245204,7,0.14285714285714285
7,1160000,0.58,3,H3,0.13987366722058145,7,0.14285714285714285
7,1160000,0.58,4,H4,0.129222723217352,7,0.14285714285714285
7,1160000,0.58,5,H5,0.1404114837105353,7,0.14285714285714285
7,1160000,0.58,6,H6,0.18008841334221748,7,0.14285714285714285
7,1170000,0.585,0,Scr,0.2,7,0.14285714285714285
7,1170000,0.585,1,H1,0.07312016737107391,7,0.14285714285714285
7,1170000,0.585,2,H2,0.13369833860775324,7,0.14285714285714285
7,1170000,0.585,3,H3,0.1420341298569044,7,0.14285714285714285
7,1170000,0.585,4,H4,0.14006559386204526,7,0.14285714285714285
7,1170000,0.585,5,H5,0.1383610548918691,7,0.14285714285714285
7,1170000,0.585,6,H6,0.1727207154103542,7,0.14285714285714285
7,1180000,0.59,0,Scr,0.2,7,0.14285714285714285
7,1180000,0.59,1,H1,0.07305001423979125,7,0.14285714285714285
7,1180000,0.59,2,H2,0.1340010591735447,7,0.14285714285714285
7,1180000,0.59,3,H3,0.14189107093341677,7,0.14285714285714285
7,1180000,0.59,4,H4,0.14021152755301747,7,0.14285714285714285
7,1180000,0.59,5,H5,0.1384131918385359,7,0.14285714285714285
7,1180000,0.59,6,H6,0.17243313626169393,7,0.14285714285714285
7,1190000,0.595,0,Scr,0.20000000000000004,7,0.14285714285714285
7,1190000,0.595,1,H1,0.07376308136137932,7,0.14285714285714285
7,1190000,0.595,2,H2,0.13061219213339995,7,0.14285714285714285
7,1190000,0.595,3,H3,0.14169768624308987,7,0.14285714285714285
7,1190000,0.595,4,H4,0.1359636919386788,7,0.14285714285714285
7,1190000,0.595,5,H5,0.13859085262315998,7,0.14285714285714285
7,1190000,0.595,6,H6,0.17937249570029215,7,0.14285714285714285
7,1200000,0.6,0,Scr,0.2,7,0.14285714285714285
7,1200000,0.6,1,H1,0.07757610778434981,7,0.14285714285714285
7,1200000,0.6,2,H2,0.13334579627277118,7,0.14285714285714285
7,1200000,0.6,3,H3,0.13896564225582345,7,0.14285714285714285
7,1200000,0.6,4,H4,0.12901284336421515,7,0.14285714285714285
7,1200000,0.6,5,H5,0.14110540125749094,7,0.14285714285714285
7,1200000,0.6,6,H6,0.17999420906534958,7,0.14285714285714285
7,1210000,0.605,0,Scr,0.2,7,0.14285714285714285
7,1210000,0.605,1,H1,0.07748440457650634,7,0.14285714285714285
7,1210000,0.605,2,H2,0.13330384747272014,7,0.14285714285714285
7,1210000,0.605,3,H3,0.13936278205313418,7,0.14285714285714285
7,1210000,0.605,4,H4,0.12851902310738522,7,0.14285714285714285
7,1210000,0.605,5,H5,0.14130063126689646,7,0.14285714285714285
7,1210000,0.605,6,H6,0.1800293115233576,7,0.14285714285714285
7,1220000,0.61,0,Scr,0.2,7,0.14285714285714285
7,1220000,0.61,1,H1,0.07367214362400629,7,0.14285714285714285
7,1220000,0.61,2,H2,0.1307583758824184,7,0.14285714285714285
7,1220000,0.61,3,H3,0.14173760889716613,7,0.14285714285714285
7,1220000,0.61,4,H4,0.1364436626491612,7,0.14285714285714285
7,1220000,0.61,5,H5,0.13944659125023298,7,0.14285714285714285
7,1220000,0.61,6,H6,0.1779416176970151,7,0.14285714285714285
7,1230000,0.615,0,Scr,0.2,7,0.14285714285714285
7,1230000,0.615,1,H1,0.07330372261317881,7,0.14285714285714285
7,1230000,0.615,2,H2,0.13408081504151104,7,0.14285714285714285
7,1230000,0.615,3,H3,0.14206685983067688,7,0.14285714285714285
7,1230000,0.615,4,H4,0.1396377850657904,7,0.14285714285714285
7,1230000,0.615,5,H5,0.13852051708552826,7,0.14285714285714285
7,1230000,0.615,6,H6,0.1723903003633146,7,0.14285714285714285
7,1240000,0.62,0,Scr,0.2,7,0.14285714285714285
7,1240000,0.62,1,H1,0.0736522541829287,7,0.14285714285714285
7,1240000,0.62,2,H2,0.13165429889157235,7,0.14285714285714285
7,1240000,0.62,3,H3,0.14151287303543408,7,0.14285714285714285
7,1240000,0.62,4,H4,0.13580480985100873,7,0.14285714285714285
7,1240000,0.62,5,H5,0.13957802017436768,7,0.14285714285714285
7,1240000,0.62,6,H6,0.17779774386468855,7,0.14285714285714285
7,1250000,0.625,0,Scr,0.2,7,0.14285714285714285
7,1250000,0.625,1,H1,0.07532817466053493,7,0.14285714285714285
7,1250000,0.625,2,H2,0.12844453816985404,7,0.14285714285714285
7,1250000,0.625,3,H3,0.1418659907934949,7,0.14285714285714285
7,1250000,0.625,4,H4,0.1378642788394788,7,0.14285714285714285
7,1250000,0.625,5,H5,0.1409327337610844,7,0.14285714285714285
7,1250000,0.625,6,H6,0.175564283775553,7,0.14285714285714285
7,1260000,0.63,0,Scr,0.20000000000000004,7,0.14285714285714285
7,1260000,0.63,1,H1,0.07349686140881392,7,0.14285714285714285
7,1260000,0.63,2,H2,0.1338006767254539,7,0.14285714285714285
7,1260000,0.63,3,H3,0.1417438983120002,7,0.14285714285714285
7,1260000,0.63,4,H4,0.13988358647727278,7,0.14285714285714285
7,1260000,0.63,5,H5,0.13857355791557896,7,0.14285714285714285
7,1260000,0.63,6,H6,0.17250141916088035,7,0.14285714285714285
7,1270000,0.635,0,Scr,0.2,7,0.14285714285714285
7,1270000,0.635,1,H1,0.07357382574102833,7,0.14285714285714285
7,1270000,0.635,2,H2,0.13141836314399302,7,0.14285714285714285
7,1270000,0.635,3,H3,0.14136212590849614,7,0.14285714285714285
7,1270000,0.635,4,H4,0.13648194127985164,7,0.14285714285714285
7,1270000,0.635,5,H5,0.13936528536154913,7,0.14285714285714285
7,1270000,0.635,6,H6,0.17779845856508178,7,0.14285714285714285
7,1280000,0.64,0,Scr,0.2,7,0.14285714285714285
7,1280000,0.64,1,H1,0.07374256930894893,7,0.14285714285714285
7,1280000,0.64,2,H2,0.13349007578633013,7,0.14285714285714285
7,1280000,0.64,3,H3,0.1416018512277407,7,0.14285714285714285
7,1280000,0.64,4,H4,0.13959615697224617,7,0.14285714285714285
7,1280000,0.64,5,H5,0.1383286501495542,7,0.14285714285714285
7,1280000,0.64,6,H6,0.17324069655517987,7,0.14285714285714285
7,1290000,0.645,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1290000,0.645,1,H1,0.07524443162312755,7,0.14285714285714285
7,1290000,0.645,2,H2,0.1272427245354917,7,0.14285714285714285
7,1290000,0.645,3,H3,0.14102897200069114,7,0.14285714285714285
7,1290000,0.645,4,H4,0.13847762719675516,7,0.14285714285714285
7,1290000,0.645,5,H5,0.14085462710077307,7,0.14285714285714285
7,1290000,0.645,6,H6,0.1771516175431614,7,0.14285714285714285
7,1300000,0.65,0,Scr,0.2,7,0.14285714285714285
7,1300000,0.65,1,H1,0.0784909924676676,7,0.14285714285714285
7,1300000,0.65,2,H2,0.13396428483165004,7,0.14285714285714285
7,1300000,0.65,3,H3,0.1382212504734833,7,0.14285714285714285
7,1300000,0.65,4,H4,0.1270077856148543,7,0.14285714285714285
7,1300000,0.65,5,H5,0.14048592718116829,7,0.14285714285714285
7,1300000,0.65,6,H6,0.18182975943117655,7,0.14285714285714285
7,1310000,0.655,0,Scr,0.2,7,0.14285714285714285
7,1310000,0.655,1,H1,0.07573531233085345,7,0.14285714285714285
7,1310000,0.655,2,H2,0.12681991172029322,7,0.14285714285714285
7,1310000,0.655,3,H3,0.1404507560535679,7,0.14285714285714285
7,1310000,0.655,4,H4,0.13852185415005777,7,0.14285714285714285
7,1310000,0.655,5,H5,0.140522436411134,7,0.14285714285714285
7,1310000,0.655,6,H6,0.17794972933409375,7,0.14285714285714285
7,1320000,0.66,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1320000,0.66,1,H1,0.07580308187444448,7,0.14285714285714285
7,1320000,0.66,2,H2,0.12630377798807155,7,0.14285714285714285
7,1320000,0.66,3,H3,0.1404714093208836,7,0.14285714285714285
7,1320000,0.66,4,H4,0.1385634438600958,7,0.14285714285714285
7,1320000,0.66,5,H5,0.14066617943523435,7,0.14285714285714285
7,1320000,0.66,6,H6,0.17819210752127018,7,0.14285714285714285
7,1330000,0.665,0,Scr,0.2,7,0.14285714285714285
7,1330000,0.665,1,H1,0.07396203137493411,7,0.14285714285714285
7,1330000,0.665,2,H2,0.13388363243538973,7,0.14285714285714285
7,1330000,0.665,3,H3,0.14185653895231173,7,0.14285714285714285
7,1330000,0.665,4,H4,0.13935653555223512,7,0.14285714285714285
7,1330000,0.665,5,H5,0.13835396846428838,7,0.14285714285714285
7,1330000,0.665,6,H6,0.172587293220841,7,0.14285714285714285
7,1340000,0.67,0,Scr,0.2,7,0.14285714285714285
7,1340000,0.67,1,H1,0.07606423259864369,7,0.14285714285714285
7,1340000,0.67,2,H2,0.12613411405164573,7,0.14285714285714285
7,1340000,0.67,3,H3,0.14040398788616745,7,0.14285714285714285
7,1340000,0.67,4,H4,0.1386481964728687,7,0.14285714285714285
7,1340000,0.67,5,H5,0.14073427153903292,7,0.14285714285714285
7,1340000,0.67,6,H6,0.1780151974516415,7,0.14285714285714285
7,1350000,0.675,0,Scr,0.2,7,0.14285714285714285
7,1350000,0.675,1,H1,0.07866597171127243,7,0.14285714285714285
7,1350000,0.675,2,H2,0.134557794015713,7,0.14285714285714285
7,1350000,0.675,3,H3,0.1394054002124362,7,0.14285714285714285
7,1350000,0.675,4,H4,0.12696263151787957,7,0.14285714285714285
7,1350000,0.675,5,H5,0.13879201529068055,7,0.14285714285714285
7,1350000,0.675,6,H6,0.18161618725201828,7,0.14285714285714285
7,1360000,0.68,0,Scr,0.2,7,0.14285714285714285
7,1360000,0.68,1,H1,0.07877339903065288,7,0.14285714285714285
7,1360000,0.68,2,H2,0.13438701018856947,7,0.14285714285714285
7,1360000,0.68,3,H3,0.13952840691127724,7,0.14285714285714285
7,1360000,0.68,4,H4,0.12730459349282303,7,0.14285714285714285
7,1360000,0.68,5,H5,0.138334358559261,7,0.14285714285714285
7,1360000,0.68,6,H6,0.18167223181741643,7,0.14285714285714285
7,1370000,0.685,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1370000,0.685,1,H1,0.07406142662753973,7,0.14285714285714285
7,1370000,0.685,2,H2,0.1308798437602677,7,0.14285714285714285
7,1370000,0.685,3,H3,0.1415458266851956,7,0.14285714285714285
7,1370000,0.685,4,H4,0.13712277222683472,7,0.14285714285714285
7,1370000,0.685,5,H5,0.13843202370045543,7,0.14285714285714285
7,1370000,0.685,6,H6,0.17795810699970674,7,0.14285714285714285
7,1380000,0.69,0,Scr,0.2,7,0.14285714285714285
7,1380000,0.69,1,H1,0.0744328074346745,7,0.14285714285714285
7,1380000,0.69,2,H2,0.13328816520871076,7,0.14285714285714285
7,1380000,0.69,3,H3,0.14113402908899,7,0.14285714285714285
7,1380000,0.69,4,H4,0.13967213741716797,7,0.14285714285714285
7,1380000,0.69,5,H5,0.13837025113770848,7,0.14285714285714285
7,1380000,0.69,6,H6,0.17310260971274835,7,0.14285714285714285
7,1390000,0.695,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1390000,0.695,1,H1,0.07390520230667653,7,0.14285714285714285
7,1390000,0.695,2,H2,0.13090661436288786,7,0.14285714285714285
7,1390000,0.695,3,H3,0.14164028640041432,7,0.14285714285714285
7,1390000,0.695,4,H4,0.13747617879916565,7,0.14285714285714285
7,1390000,0.695,5,H5,0.13892720469230752,7,0.14285714285714285
7,1390000,0.695,6,H6,0.17714451343854798,7,0.14285714285714285
7,1400000,0.7,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1400000,0.7,1,H1,0.0786948498756064,7,0.14285714285714285
7,1400000,0.7,2,H2,0.13492200193573212,7,0.14285714285714285
7,1400000,0.7,3,H3,0.1392725096971767,7,0.14285714285714285
7,1400000,0.7,4,H4,0.12717275103674783,7,0.14285714285714285
7,1400000,0.7,5,H5,0.138427433366944,7,0.14285714285714285
7,1400000,0.7,6,H6,0.1815104540877929,7,0.14285714285714285
7,1410000,0.705,0,Scr,0.2,7,0.14285714285714285
7,1410000,0.705,1,H1,0.07859459651833686,7,0.14285714285714285
7,1410000,0.705,2,H2,0.13511398341180356,7,0.14285714285714285
7,1410000,0.705,3,H3,0.13927302841339212,7,0.14285714285714285
7,1410000,0.705,4,H4,0.12742253889149163,7,0.14285714285714285
7,1410000,0.705,5,H5,0.13853087659058055,7,0.14285714285714285
7,1410000,0.705,6,H6,0.18106497617439532,7,0.14285714285714285
7,1420000,0.71,0,Scr,0.2,7,0.14285714285714285
7,1420000,0.71,1,H1,0.07833124118807011,7,0.14285714285714285
7,1420000,0.71,2,H2,0.13473887778988577,7,0.14285714285714285
7,1420000,0.71,3,H3,0.13933990649176003,7,0.14285714285714285
7,1420000,0.71,4,H4,0.12757472169827133,7,0.14285714285714285
7,1420000,0.71,5,H5,0.1386586822710021,7,0.14285714285714285
7,1420000,0.71,6,H6,0.18135657056101062,7,0.14285714285714285
7,1430000,0.715,0,Scr,0.2,7,0.14285714285714285
7,1430000,0.715,1,H1,0.07505120291250467,7,0.14285714285714285
7,1430000,0.715,2,H2,0.13273545297507172,7,0.14285714285714285
7,1430000,0.715,3,H3,0.14073460250541733,7,0.14285714285714285
7,1430000,0.715,4,H4,0.1386460839137201,7,0.14285714285714285
7,1430000,0.715,5,H5,0.13850885200745666,7,0.14285714285714285
7,1430000,0.715,6,H6,0.17432380568582959,7,0.14285714285714285
7,1440000,0.72,0,Scr,0.2,7,0.14285714285714285
7,1440000,0.72,1,H1,0.07839623055483896,7,0.14285714285714285
7,1440000,0.72,2,H2,0.13515316029926364,7,0.14285714285714285
7,1440000,0.72,3,H3,0.13924333441294934,7,0.14285714285714285
7,1440000,0.72,4,H4,0.12783540369634028,7,0.14285714285714285
7,1440000,0.72,5,H5,0.1392075995107057,7,0.14285714285714285
7,1440000,0.72,6,H6,0.18016427152590211,7,0.14285714285714285
7,1450000,0.725,0,Scr,0.2,7,0.14285714285714285
7,1450000,0.725,1,H1,0.07665953057241474,7,0.14285714285714285
7,1450000,0.725,2,H2,0.12683621570036033,7,0.14285714285714285
7,1450000,0.725,3,H3,0.1385889804078296,7,0.14285714285714285
7,1450000,0.725,4,H4,0.13680394621081693,7,0.14285714285714285
7,1450000,0.725,5,H5,0.14249002410750208,7,0.14285714285714285
7,1450000,0.725,6,H6,0.17862130300107634,7,0.14285714285714285
7,1460000,0.73,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1460000,0.73,1,H1,0.07668419882261682,7,0.14285714285714285
7,1460000,0.73,2,H2,0.1268612984376018,7,0.14285714285714285
7,1460000,0.73,3,H3,0.13875034856997856,7,0.14285714285714285
7,1460000,0.73,4,H4,0.1368116620575099,7,0.14285714285714285
7,1460000,0.73,5,H5,0.14212974927253835,7,0.14285714285714285
7,1460000,0.73,6,H6,0.1787627428397545,7,0.14285714285714285
7,1470000,0.735,0,Scr,0.2,7,0.14285714285714285
7,1470000,0.735,1,H1,0.0751613532328794,7,0.14285714285714285
7,1470000,0.735,2,H2,0.13270407645336366,7,0.14285714285714285
7,1470000,0.735,3,H3,0.14037097201446677,7,0.14285714285714285
7,1470000,0.735,4,H4,0.13855451648660738,7,0.14285714285714285
7,1470000,0.735,5,H5,0.1390095114068768,7,0.14285714285714285
7,1470000,0.735,6,H6,0.17419957040580603,7,0.14285714285714285
7,1480000,0.74,0,Scr,0.2,7,0.14285714285714285
7,1480000,0.74,1,H1,0.07534586269642729,7,0.14285714285714285
7,1480000,0.74,2,H2,0.13135516170596126,7,0.14285714285714285
7,1480000,0.74,3,H3,0.13968064867272184,7,0.14285714285714285
7,1480000,0.74,4,H4,0.13801029465156467,7,0.14285714285714285
7,1480000,0.74,5,H5,0.13823717337118674,7,0.14285714285714285
7,1480000,0.74,6,H6,0.17737085890213827,7,0.14285714285714285
7,1490000,0.745,0,Scr,0.2,7,0.14285714285714285
7,1490000,0.745,1,H1,0.07537846918977886,7,0.14285714285714285
7,1490000,0.745,2,H2,0.13144419084917855,7,0.14285714285714285
7,1490000,0.745,3,H3,0.1401137492241947,7,0.14285714285714285
7,1490000,0.745,4,H4,0.13807786262475819,7,0.14285714285714285
7,1490000,0.745,5,H5,0.13834556327389588,7,0.14285714285714285
7,1490000,0.745,6,H6,0.1766401648381938,7,0.14285714285714285
7,1500000,0.75,0,Scr,0.20000000000000004,7,0.14285714285714285
7,1500000,0.75,1,H1,0.07526944388647179,7,0.14285714285714285
7,1500000,0.75,2,H2,0.1315974662625073,7,0.14285714285714285
7,1500000,0.75,3,H3,0.14031336583057005,7,0.14285714285714285
7,1500000,0.75,4,H4,0.13804707842799238,7,0.14285714285714285
7,1500000,0.75,5,H5,0.13846582429261067,7,0.14285714285714285
7,1500000,0.75,6,H6,0.17630682129984793,7,0.14285714285714285
7,1510000,0.755,0,Scr,0.2,7,0.14285714285714285
7,1510000,0.755,1,H1,0.07536711513219002,7,0.14285714285714285
7,1510000,0.755,2,H2,0.13087352657476203,7,0.14285714285714285
7,1510000,0.755,3,H3,0.1406193190762873,7,0.14285714285714285
7,1510000,0.755,4,H4,0.1382386721415991,7,0.14285714285714285
7,1510000,0.755,5,H5,0.13840439486207845,7,0.14285714285714285
7,1510000,0.755,6,H6,0.17649697221308303,7,0.14285714285714285
7,1520000,0.76,0,Scr,0.2,7,0.14285714285714285
7,1520000,0.76,1,H1,0.0768644690192054,7,0.14285714285714285
7,1520000,0.76,2,H2,0.12797728204615005,7,0.14285714285714285
7,1520000,0.76,3,H3,0.13774219290083534,7,0.14285714285714285
7,1520000,0.76,4,H4,0.13688687385769985,7,0.14285714285714285
7,1520000,0.76,5,H5,0.14272296429788425,7,0.14285714285714285
7,1520000,0.76,6,H6,0.17780621787822515,7,0.14285714285714285
7,1530000,0.765,0,Scr,0.2,7,0.14285714285714285
7,1530000,0.765,1,H1,0.07534845149183479,7,0.14285714285714285
7,1530000,0.765,2,H2,0.13112801091569648,7,0.14285714285714285
7,1530000,0.765,3,H3,0.1408047536173633,7,0.14285714285714285
7,1530000,0.765,4,H4,0.13825326161761162,7,0.14285714285714285
7,1530000,0.765,5,H5,0.1381753267997602,7,0.14285714285714285
7,1530000,0.765,6,H6,0.17629019555773368,7,0.14285714285714285
7,1540000,0.77,0,Scr,0.2,7,0.14285714285714285
7,1540000,0.77,1,H1,0.07907726333131505,7,0.14285714285714285
7,1540000,0.77,2,H2,0.13497482348140027,7,0.14285714285714285
7,1540000,0.77,3,H3,0.13897354439567144,7,0.14285714285714285
7,1540000,0.77,4,H4,0.12826585221065992,7,0.14285714285714285
7,1540000,0.77,5,H5,0.1406978103056598,7,0.14285714285714285
7,1540000,0.77,6,H6,0.17801070627529364,7,0.14285714285714285
7,1550000,0.775,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1550000,0.775,1,H1,0.07918524558725502,7,0.14285714285714285
7,1550000,0.775,2,H2,0.13438652621979486,7,0.14285714285714285
7,1550000,0.775,3,H3,0.13922473592811363,7,0.14285714285714285
7,1550000,0.775,4,H4,0.12792440082730402,7,0.14285714285714285
7,1550000,0.775,5,H5,0.14078253298559912,7,0.14285714285714285
7,1550000,0.775,6,H6,0.17849655845193324,7,0.14285714285714285
7,1560000,0.78,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1560000,0.78,1,H1,0.07669731531667603,7,0.14285714285714285
7,1560000,0.78,2,H2,0.12803506157930386,7,0.14285714285714285
7,1560000,0.78,3,H3,0.13800407508612536,7,0.14285714285714285
7,1560000,0.78,4,H4,0.13675249129882383,7,0.14285714285714285
7,1560000,0.78,5,H5,0.14187144520336994,7,0.14285714285714285
7,1560000,0.78,6,H6,0.17863961151570085,7,0.14285714285714285
7,1570000,0.785,0,Scr,0.19999999999999996,7,0.14285714285714285
7,1570000,0.785,1,H1,0.07935715255634045,7,0.14285714285714285
7,1570000,0.785,2,H2,0.13482460595780035,7,0.14285714285714285
7,1570000,0.785,3,H3,0.13931633793854012,7,0.14285714285714285
7,1570000,0.785,4,H4,0.12824697449331826,7,0.14285714285714285
7,1570000,0.785,5,H5,0.13998981197692412,7,0.14285714285714285
7,1570000,0.785,6,H6,0.1782651170770766,7,0.14285714285714285
7,1580000,0.79,0,Scr,0.2,7,0.14285714285714285
