pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,league_order_in_pair,mpc_order_in_pair,league_done_reason,mpc_done_reason,league_tiz_fixed_horizon_fraction,mpc_tiz_fixed_horizon_fraction,delta_tiz_fixed_horizon_fraction,league_zpd_observed_occupancy_fraction,mpc_zpd_observed_occupancy_fraction,delta_zpd_observed_occupancy_fraction,league_zpd_occupancy_fraction,mpc_zpd_occupancy_fraction,delta_zpd_occupancy_fraction,league_duration_s,mpc_duration_s,delta_duration_s,league_distance_cm_mean,mpc_distance_cm_mean,delta_distance_cm_mean,league_too_close_fraction,mpc_too_close_fraction,delta_too_close_fraction,league_too_far_fraction,mpc_too_far_fraction,delta_too_far_fraction,league_min_boundary_clearance_cm,mpc_min_boundary_clearance_cm,delta_min_boundary_clearance_cm,league_policy_inference_latency_ms_mean,mpc_policy_inference_latency_ms_mean,delta_policy_inference_latency_ms_mean
trial034,34,34,0.100805649,0.573024576435,2,2,1,timeout,caught,0.664591159997508,0.442767390049994,0.22182376994751396,0.665,0.7137096774193549,-0.048709677419354835,0.665,0.7137096774193549,-0.048709677419354835,19.950004000216722,12.350004199892282,7.59999980032444,4.872468123435974,3.874580166032237,0.9978879574037367,0.065,0.2862903225806452,-0.22129032258064518,0.27,0.0,0.27,0.20305813550949098,0.8731290817260735,-0.6700709462165826,1.8541374965570867,1.2327825786312099,0.6213549179258768
trial035,35,35,0.167589912,0.749784576228,3,1,2,timeout,timeout,0.709450945071876,0.7499601549468935,-0.04050920987501749,0.71,0.75,-0.040000000000000036,0.71,0.75,-0.040000000000000036,19.95000240020454,19.95000259950757,-1.993030309677124e-07,4.82555837392807,3.911963067948818,0.9135953059792516,0.07,0.25,-0.18,0.22,0.0,0.22,0.4577093839645386,0.9205235958099365,-0.4628142118453979,1.8492669588886201,1.230471993330866,0.618794965557754
trial036,36,36,0.136126618,0.557147769637,1,2,1,timeout,caught,0.7784667749889195,0.5526737799402326,0.22579299504868688,0.7775,0.6207865168539326,0.15671348314606737,0.7775,0.6207865168539326,0.15671348314606737,19.950002600438893,17.75000309944153,2.1999995009973645,4.748088913559914,3.628267445256201,1.119821468303713,0.045,0.3792134831460674,-0.3342134831460674,0.1775,0.0,0.1775,0.32316417694091726,0.23194713592529226,0.091217041015625,1.8367437622509897,1.2490295686982047,0.587714193552785
trial037,37,37,0.240830606,0.645223387783,1,1,2,timeout,timeout,0.4690969950053841,0.6024100150913,-0.1333130200859159,0.47,0.6025,-0.13250000000000006,0.47,0.6025,-0.13250000000000006,19.950002199970186,19.95477700047195,-0.004774800501763821,3.566211205124855,3.5905293610692026,-0.02431815594434772,0.53,0.3975,0.1325,0.0,0.0,0.0,0.2752706527709954,1.1531784057617187,-0.8779077529907233,1.8390342663042247,1.4137875009328127,0.42524676537141204
trial038,38,38,0.197152209,0.646465605002,1,2,1,timeout,caught,0.8194485201034695,0.10000012000091374,0.7194484001025557,0.82,0.6060606060606061,0.21393939393939387,0.82,0.6060606060606061,0.21393939393939387,19.954853699542582,3.252394899725914,16.702458799816668,4.094946131110191,3.510243742754965,0.5847023883552263,0.17,0.3939393939393939,-0.2239393939393939,0.01,0.0,0.01,0.39491887092590333,0.49459381103515554,-0.09967494010925221,1.8572497623972595,1.1871907860040665,0.670058976393193
trial039,39,39,0.200342391,0.873102628795,0,1,2,timeout,caught,0.73724420000799,0.4699709200300276,0.26727327997796235,0.7375,0.6482758620689655,0.08922413793103456,0.7375,0.6482758620689655,0.08922413793103456,19.95356980059296,14.454451000317931,5.499118800275028,3.8421276897192,3.6692057494459482,0.1729219402732518,0.2625,0.35172413793103446,-0.08922413793103445,0.0,0.0,0.0,0.3528301239013665,0.7062847137451165,-0.35345458984375,1.831332016736269,1.2729647198762861,0.5583672968599829
trial040,40,40,0.245979699,0.791399612609,2,2,1,caught,timeout,0.06250012996606528,0.6124068900477141,-0.5499067600816488,0.4166666666666667,0.6125,-0.19583333333333336,0.4166666666666667,0.6125,-0.19583333333333336,2.9500022996217012,19.950001900084317,-16.999999600462615,3.228257083892822,3.5953067156672476,-0.3670496317744254,0.5833333333333334,0.3875,0.19583333333333336,0.0,0.0,0.0,0.320466232299804,0.9566436529159545,-0.6361774206161506,1.8547796091790927,1.2689449521712959,0.5858346570077968
trial041,41,41,0.290830221,0.522519636193,1,1,2,caught,timeout,0.015000100014731288,0.07989604999311269,-0.0648959499783814,0.16666666666666666,0.08,0.08666666666666666,0.16666666666666666,0.08,0.08666666666666666,1.7500023003667593,19.950004099868238,-18.20000179950148,2.9994474119610257,2.842313485145569,0.1571339268154568,0.8333333333333334,0.92,-0.08666666666666667,0.0,0.0,0.0,0.7123580694198608,1.2196952819824212,-0.5073372125625604,1.8896971430097307,1.262068748474121,0.6276283945356096
trial042,42,42,0.25479121,0.872063118677,2,2,1,caught,caught,0.06019251998513937,0.3999680399429053,-0.33977551995776595,0.375,0.5228758169934641,-0.14787581699346408,0.375,0.5228758169934641,-0.14787581699346408,3.150003000162542,15.252375200390816,-12.102372200228274,3.0175453275442123,3.449720212447098,-0.43217488490288547,0.625,0.477124183006536,0.14787581699346403,0.0,0.0,0.0,0.32606239318847585,1.1761972427368157,-0.8501348495483398,1.9331730547405424,1.228459319863163,0.7047137348773793
trial043,43,43,0.230459853,0.899481648954,1,1,2,caught,caught,0.035077155008912085,0.06750010498799383,-0.032422949979081746,0.2916666666666667,0.48214285714285715,-0.19047619047619047,0.2916666666666667,0.48214285714285715,-0.19047619047619047,2.3500020001083612,2.750002400018275,-0.40000039990991354,3.064362662533919,3.0014910995960236,0.06287156293789531,0.7083333333333334,0.5178571428571429,0.19047619047619047,0.0,0.0,0.0,0.16722030639648366,0.294988822937011,-0.12776851654052734,1.936616911057462,1.2855836613611742,0.6510332496962878
trial044,44,44,0.124513102,0.778827950064,0,2,1,timeout,caught,0.6672779149841517,0.31042883000336585,0.3568490849807858,0.6675,0.6492146596858639,0.01828534031413609,0.6675,0.6492146596858639,0.01828534031413609,19.95000369939953,9.50000820029527,10.449995499104261,4.688122863173485,3.71566712669053,0.9724557364829547,0.1475,0.3507853403141361,-0.20328534031413611,0.185,0.0,0.185,0.38669193983078004,0.7047359466552727,-0.3180440068244927,1.86230554478243,1.5572168570207923,0.30508868776163767
trial045,45,45,0.214626131,0.52748160743,3,1,2,timeout,caught,0.8248976599890738,0.10507380003109575,0.719823859957978,0.825,0.8235294117647058,0.0014705882352941124,0.825,0.8235294117647058,0.0014705882352941124,19.950002000667155,2.5006495006382465,17.44935250002891,4.400562106966972,4.010442184466942,0.39011992250003047,0.11,0.17647058823529413,-0.06647058823529413,0.065,0.0,0.065,0.41489572525024415,0.9413625717163079,-0.5264668464660638,1.865644035860896,1.261020004749298,0.604624031111598
trial046,46,46,0.281120855,0.50690327018,2,2,1,caught,caught,0.02500035003758967,0.4501921349670738,-0.4251917849294841,0.2857142857142857,0.46272493573264784,-0.17701065001836214,0.2857142857142857,0.46272493573264784,-0.17701065001836214,1.7000019997358322,19.400002299807966,-17.700000300072134,3.3261788368225096,3.4122153943485958,-0.08603655752608619,0.7142857142857143,0.5372750642673522,0.17701065001836214,0.0,0.0,0.0,0.7426223278045654,1.0737888336181634,-0.33116650581359797,1.9240971545086187,1.2186164871703105,0.7054806673383083
trial047,47,47,0.248360399,0.716826784545,1,1,2,caught,caught,0.06000006496906281,0.05012369998730719,0.00987636498175562,0.7741935483870968,0.6060606060606061,0.16813294232649068,0.7741935483870968,0.6060606060606061,0.16813294232649068,1.501835299655795,1.6000012997537851,-0.09816600009799004,3.7293384075164795,3.5902081836353648,0.13913022388111473,0.22580645161290322,0.3939393939393939,-0.1681329423264907,0.0,0.0,0.0,0.3150255203247063,0.6758367538452141,-0.3608112335205078,1.8912932835519314,1.289084437303245,0.6022088462486863
trial048,48,48,0.177539974,0.583479544105,3,2,1,timeout,caught,0.6448693799786269,0.4300068199634552,0.21486256001517173,0.645,0.8472906403940886,-0.20229064039408862,0.645,0.8472906403940886,-0.20229064039408862,19.950003899633884,10.100000699982047,9.850003199651837,4.794813596010208,4.089703774217314,0.7051098217928935,0.11,0.15270935960591134,-0.04270935960591134,0.245,0.0,0.245,0.3259484887123108,1.1455642700195312,-0.8196157813072205,1.853967511560768,1.2164841784108984,0.6374833331498695
trial049,49,49,0.172570838,0.779026738007,1,1,2,timeout,caught,0.8071936499793082,0.33776325997896495,0.46943039000034326,0.8075,0.6398104265402843,0.1676895734597157,0.8075,0.6398104265402843,0.1676895734597157,19.950002300553024,10.50454580038786,9.445456500165164,4.4217391932010655,3.706502432506796,0.7152367606942693,0.1125,0.36018957345971564,-0.24768957345971565,0.08,0.0,0.08,0.35097999572753835,0.43169994354247976,-0.0807199478149414,1.8702254793606699,1.2323181322287946,0.6379073471318752
trial050,50,50,0.257484538,0.718815816679,3,2,1,caught,caught,0.06500010499730706,0.05750017496757209,0.007499930029734966,0.4406779661016949,0.6764705882352942,-0.23579262213359925,0.4406779661016949,0.6764705882352942,-0.23579262213359925,2.9006305001676083,1.6505215000361204,1.2501090001314878,3.18781258494167,3.640706609277164,-0.4528940243354942,0.559322033898305,0.3235294117647059,0.23579262213359914,0.0,0.0,0.0,0.3372241973876946,0.9433662414550774,-0.6061420440673828,1.8770379046427792,1.2642878926161565,0.6127500120266227
