run_id,pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,policy_freq_target_hz,servo_mode,servo_freq_target_hz,servo_target_timeout_s,servo_lookahead_time_s,servo_interpolation_mode,servo_trajectory_mode,servo_lag_warning_cm,servo_lag_hard_limit_cm,order_in_pair,controller,status,rollout_dir,done_reason,caught,duration_s,duration_target_s,num_control_steps,zpd_time_s,tiz_fixed_horizon_fraction,zpd_observed_occupancy_fraction,zpd_occupancy_fraction,distance_cm_mean,distance_cm_std,distance_cm_min,distance_cm_final,too_close_fraction,too_far_fraction,min_boundary_clearance_cm,boundary_occupancy_fraction,target_clipped_fraction,target_step_limited_fraction,control_loop_rate_hz_mean,policy_loop_rate_hz_mean,servo_loop_rate_hz_mean,servo_target_age_s_mean,servo_tracking_error_cm_mean,servo_tracking_error_cm_p95,servo_target_error_cm_mean,planned_endpoint_actual_lag_cm_mean,planned_endpoint_actual_lag_cm_p95,planned_endpoint_actual_lag_cm_max,planned_endpoint_actual_lag_excess_cm_p95,planned_endpoint_actual_lag_excess_cm_max,servo_follower_lag_allowance_cm,actual_to_planned_step_projection_mean,actual_to_planned_step_projection_p50,servo_command_step_limited_count,servo_publish_rejected_count,servo_deadline_overrun_count,servo_publish_latency_ms_mean,servo_publish_latency_ms_p95,servo_endpoint_lateness_s_p95,servo_endpoint_late_count,servo_watchdog_stop_count,policy_deadline_overrun_count,policy_schedule_resync_count,mpc_command_actual_lag_cm_mean,mpc_command_actual_lag_cm_p95,mpc_predicted_min_hand_distance_cm_mean,camera_update_rate_hz_mean,policy_inference_latency_ms_mean,policy_inference_latency_ms_p95,safety_stop_count,microrobot_detection_fraction,microrobot_tcp_error_cm_mean,microrobot_tcp_error_cm_p95,virtual_hand_actual_move_cm_mean,virtual_hand_actual_move_cm_p95,virtual_hand_actual_to_stride_ratio_mean,virtual_hand_accel_clipped_fraction,virtual_hand_workspace_clipped_fraction,virtual_hand_policy_latency_ms_mean,virtual_hand_policy_latency_ms_p95
trial006_cv_mpc,trial006,6,6,0.20763287,0.896048271913,1,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_184824_physical_dr40_trial006_cv_mpc_virtual_h1_trial006,caught,True,8.454068299382925,20.0,170,5.500005199573934,0.2750002599786967,0.6470588235294118,0.6470588235294118,3.621277396819171,0.9099471109811801,1.0308352708816528,1.0308352708816528,0.35294117647058826,0.0,0.4458171844482415,0.0058823529411764705,0.0,0.0,20.032133040926382,20.032133040926382,124.27585603893118,0.05030412283342551,1.5958440420051716,2.1697135012451048,4.052838134227022,0.8652772065769087,2.106522738933563,2.699132204055786,0.10652273893356297,0.6991322040557861,2.0,0.6250697203699861,0.679572343826294,840.0,0.0,1.0,4.776541286936173,8.393818326294422,0.0,0,0,43,0,0.8617129280316621,2.107294797897339,3.6403755087118883,16.86802475041993,1.2336692403583132,1.9740801304578777,0,,,,0.2513017774774478,0.29359983205795287,1.2103178917550377,0.08284023668639054,0.0,1.7278426045761306,2.2638997063040733
trial006_league,trial006,6,6,0.20763287,0.896048271913,1,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_184849_physical_dr40_trial006_league_virtual_h1_trial006,timeout,False,19.950947599485517,20.0,400,13.161257898434997,0.6580628949217499,0.6575,0.6575,3.765886092185974,0.5046961657853003,2.83964467048645,3.2408013343811035,0.3425,0.0,0.370331954956054,0.075,0.33,0.0,20.04402647241755,20.04402647241755,124.49374046985142,0.05175234905676916,1.8405002276639855,2.136154518522874,11.24356713934695,2.341178926868597,4.712027883529661,5.181736469268799,2.7120278835296605,3.181736469268799,2.0,0.6552499884214461,0.6091884672641754,2472.0,7.0,1.0,5.138058352826812,8.65312349051237,0.0,0,0,103,0,,,,16.568879366315556,1.8370127398520708,2.4788550101220603,0,,,,0.26084992257878187,0.2936372756958008,1.2563036025017709,0.0375,0.085,1.379828720819205,1.996075408533215
trial007_league,trial007,7,7,0.225019093,0.524416225548,0,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_184926_physical_dr40_trial007_league_virtual_h1_trial007,caught,True,2.050002600066364,20.0,42,0.40540010016411543,0.02027000500820577,0.19047619047619047,0.19047619047619047,3.0992269601140703,0.6035237584612533,1.3480514287948608,1.3480514287948608,0.8095238095238095,0.0,0.3103687286376946,0.3333333333333333,0.47619047619047616,0.0,20.050574607085387,20.050574607085387,124.43343739259113,0.05014039196872285,1.744646982415449,2.108336893317186,8.236209938026127,1.7995666511456616,2.845210969448089,3.174642324447632,0.8452109694480892,1.1746423244476318,2.0,0.5388437735382468,0.6048526763916016,247.0,0.0,1.0,5.385281949690202,9.33490414172411,0.0,0,0,12,0,,,,17.03722203777637,1.8911072530034112,2.524799667298794,0,,,,0.2844074001399482,0.3182218670845032,1.2639256355901682,0.0,0.0,1.3896292302666642,1.9275005906820297
trial007_cv_mpc,trial007,7,7,0.225019093,0.524416225548,0,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_184945_physical_dr40_trial007_cv_mpc_virtual_h1_trial007,caught,True,2.1500019002705812,20.0,44,1.4500023005530238,0.07250011502765119,0.6590909090909091,0.6590909090909091,3.5302437896078285,0.8072387531978626,1.3329557180404663,1.3329557180404663,0.3409090909090909,0.0,0.1803495407104485,0.11363636363636363,0.0,0.0,20.049798414695726,20.049798414695726,123.70846042105842,0.04998818147842857,1.3236217120739138,2.115252471486549,3.0047271897219705,0.6703247433145986,1.4936946213245392,1.6215696334838867,0.0,0.0,2.0,0.6052861905523709,0.5095562934875488,175.0,0.0,1.0,5.134376372362292,8.781604282557964,0.0,0,0,13,0,0.6634862705500699,1.49789000749588,3.3531853418017543,16.659650896612632,1.2828045806219412,2.04494995996356,0,,,,0.27491240203380585,0.31717637479305266,1.2217292247009717,0.0,0.0,1.7336884860035986,2.332469914108515
trial008_cv_mpc,trial008,8,8,0.165394455,0.740052880468,0,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185005_physical_dr40_trial008_cv_mpc_virtual_h1_trial008,caught,True,17.802579400129616,20.0,357,11.10691829957068,0.555345914978534,0.6218487394957983,0.6218487394957983,3.664308120222653,0.901595393691513,1.3767396211624146,1.3767396211624146,0.37815126050420167,0.0,0.6712238311767571,0.0,0.0,0.0,20.04553557524609,20.04553557524609,124.2977032662519,0.050632101261899584,1.4080440267662442,2.089611105491012,3.879327476814448,0.8044276294534561,2.356806135177612,3.386810779571533,0.3568061351776118,1.3868107795715332,2.0,0.5446144960539521,0.6092319488525391,1497.0,0.0,1.0,5.062531057242932,8.659800048917532,0.0,0,0,98,0,0.8040990230353978,2.3589882254600525,3.7058801614166645,17.179267758187844,1.2417702302545979,1.8043252639472485,0,,,,0.1992378852152255,0.2338920794427395,1.204622520236398,0.0056179775280898875,0.0,1.8169266836236366,2.4528249632567167
trial008_league,trial008,8,8,0.165394455,0.740052880468,0,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185040_physical_dr40_trial008_league_virtual_h1_trial008,timeout,False,19.950004699639976,20.0,400,14.592872100882232,0.7296436050441116,0.73,0.73,4.48921653687954,0.8477717241986521,2.9930038452148438,3.8938522338867188,0.1475,0.1225,0.20564002990722585,0.0325,0.2775,0.0,20.04631361282677,20.04631361282677,124.40543721561845,0.05162706328555942,1.827958206654587,2.1292881012487053,11.296161467875377,2.39040461399738,4.641867876052856,5.090545177459717,2.6418678760528556,3.090545177459717,2.0,0.6700022398233355,0.6207765936851501,2386.0,4.0,0.0,5.353538117211575,9.0013372246176,0.0,0,0,110,0,,,,16.821661720431436,1.8947417614981532,2.562684845179318,0,,,,0.21000086721032857,0.23390153050422668,1.269697144383278,0.0025,0.025,1.4144782931543887,1.9905603490769859
trial009_league,trial009,9,9,0.274049841,0.588468752896,3,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185117_physical_dr40_trial009_league_virtual_h1_trial009,timeout,False,19.952097800560296,20.0,400,12.300631999969482,0.6150315999984741,0.615,0.615,3.6086280059814455,0.49416328562154704,2.3140742778778076,3.1484923362731934,0.385,0.0,0.42425830364227296,0.04,0.31,0.0,20.04199843536959,20.04199843536959,124.28404286474425,0.05196155509678647,1.8328461257706194,2.1321170142780996,11.951375795019745,2.470691744833748,4.813981389999389,5.131084442138672,2.8139813899993897,3.131084442138672,2.0,0.5033005525367524,0.6112105250358582,2479.0,7.0,1.0,5.3422974645333134,8.810243755578991,0.0,0,0,104,0,,,,16.57698363421455,1.9096662593074143,2.5852753315120927,0,,,,0.3184505390934646,0.3868117958307266,1.1620168723012125,0.0,0.1525,1.4711729879491031,2.057314291596412
trial009_cv_mpc,trial009,9,9,0.274049841,0.588468752896,3,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185154_physical_dr40_trial009_cv_mpc_virtual_h1_trial009,caught,True,19.850003799423575,20.0,398,12.504064900800586,0.6252032450400293,0.628140703517588,0.628140703517588,3.660509740587455,0.5585554511949162,1.4474083185195923,1.4474083185195923,0.37185929648241206,0.0,0.9051515579223626,0.0,0.0,0.0,20.0474296602972,20.0474296602972,124.35731616120391,0.050803598985263154,1.8130968086619805,2.1282973024821557,6.283291090646971,1.3096471846511488,2.1971842288970946,2.689175844192505,0.1971842288970946,0.6891758441925049,2.0,0.7333277371948032,0.6942359805107117,2355.0,0.0,1.0,4.991067226234851,8.74907374382019,0.0,0,0,107,0,1.3102209569333354,2.1974572658538816,4.019036130580854,16.82012524466246,1.2407710292477452,1.836920343339443,0,,,,0.3216743075502309,0.3867927134037018,1.1737803108239384,0.0,0.005037783375314861,1.7531649690468605,2.340800128877163
trial010_cv_mpc,trial010,10,10,0.291200342,0.701817807453,2,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185231_physical_dr40_trial010_cv_mpc_virtual_h1_trial010,caught,True,14.400003999471664,20.0,289,3.5981758991256356,0.1799087949562818,0.2491349480968858,0.2491349480968858,3.1164912872248456,0.6672724826930135,1.3814291954040527,1.3814291954040527,0.7508650519031141,0.0,0.7552530288696282,0.0,0.0,0.0,20.05334403586603,20.05334403586603,124.22500150767938,0.05066976367228481,1.8132794950191773,2.1513460170412397,9.034350076940067,1.8954289866466145,3.0387106895446774,3.5062458515167236,1.0387106895446772,1.5062458515167236,2.0,0.6949897966298618,0.6377644538879395,1743.0,0.0,1.0,5.092811094881553,9.035304654389618,0.0,0,0,78,0,1.8983251278084734,3.0394605040550227,3.7582312917543783,16.92727606844179,1.2238434347737994,1.7106754239648578,0,,,,0.3417978079523891,0.41097552627325057,1.1737548301107048,0.0,0.003472222222222222,1.7809479743138783,2.3424799088388677
trial010_league,trial010,10,10,0.291200342,0.701817807453,2,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185302_physical_dr40_trial010_league_virtual_h1_trial010,caught,True,1.7500015003606677,20.0,36,1.300004099495709,0.06500020497478545,0.7222222222222222,0.7222222222222222,3.596233050028483,0.7401805253714109,1.3538868427276611,1.3538868427276611,0.2777777777777778,0.0,0.7167485475540161,0.0,0.08333333333333333,0.0,20.05468520904746,20.05468520904746,124.67276710526792,0.04939126156063543,1.8006218285805629,1.9351805404654547,8.44073824783861,1.6623931064500033,2.703356146812439,2.838646411895752,0.703356146812439,0.838646411895752,2.0,0.5270186020609211,0.5564412474632263,211.0,0.0,0.0,5.421366223267147,9.077354893088339,0.0,0,0,9,0,,,,18.643758074810307,1.9276628536837441,2.3626297712326045,0,,,,0.3050869277545384,0.39855368733406066,1.0476873950736583,0.0,0.0,1.4582714065909386,1.9393397495150564
trial011_league,trial011,11,11,0.125714041,0.674260143601,3,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260826_184252_physical_dr40_virtual_pair\rollouts\20260826_185321_physical_dr40_trial011_league_virtual_h1_trial011,timeout,False,19.951996999792755,20.0,400,13.810356099158525,0.6905178049579263,0.69,0.69,4.982145171761513,0.8877063678373007,3.393843412399292,6.130655765533447,0.015,0.295,0.4125900983810425,0.0175,0.225,0.0,20.069632485738516,20.069632485738516,124.04139559921559,0.053084341413341465,1.8277603437334156,2.136318094183217,10.596580644585494,2.189863254604934,4.498773074150084,5.168628692626953,2.498773074150084,3.168628692626953,2.0,0.7217484901127385,0.624009370803833,2307.0,3.0,1.0,7.023878393211503,11.54981292784214,0.0,0,0,122,0,,,,15.945776181637719,2.4958474771119654,2.9795446433126926,0,,,,0.15961790120229125,0.17778586745262145,1.2696903220404097,0.0,0.0,1.9947025179862976,2.5210801977664232
