trial_index,trial_seed,episodes,reward_mean,reward_std,tiz_mean,tiz_std,zpd_coverage_mean,zpd_coverage_std,episode_length_mean,episode_length_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_std,test_name,test_type
10,2056590929,1000,-29.527510517195413,30.571177043230662,0.26356,0.2363992618664682,0.5798284684317905,0.17458182514957843,42.366,31.14160952558239,0.867,0.36571770096855355,0.05445383059965587,3.8876972814002975,0.5850780729710794,agent_H1,learned
11,3339987600,1000,-28.23856117771769,31.223452547085454,0.2703,0.24285899301959252,0.5835784765632975,0.16534260864244615,42.995,31.4745869651156,0.851,0.3612601583309156,0.05516136510578691,3.896070524291092,0.5578838637191675,agent_H1,learned
12,1788010607,1000,-29.009510981728724,30.607858560017128,0.25994,0.23588649566865594,0.5843880920412431,0.16940571828723675,41.314,31.025698992899386,0.862,0.35916433476981413,0.05644757318894268,3.9039646338523757,0.5717780253697478,agent_H1,learned
13,2859898362,1000,-27.554559157564523,31.763467236220443,0.27415,0.24703380983825513,0.5856556391144928,0.17410821865578663,42.984,31.806373408318485,0.852,0.35947747405612784,0.054866886829379236,3.89254250251302,0.575161746983503,agent_H1,learned
14,1908601667,1000,-29.088511826850045,29.76261899783608,0.27002,0.23529633223653096,0.5807729919576843,0.16914179242142757,43.341,30.92654474994208,0.864,0.3622989930161961,0.05692801502611948,3.908930191251772,0.5927052521506486,agent_H1,learned
15,726301638,1000,-28.631383167614686,31.145622791597216,0.26809000000000005,0.23891029703641917,0.579030815911377,0.17403623893663986,43.003,31.465299236715612,0.851,0.36427715098143465,0.05669203310718833,3.901712136473896,0.5764351416508883,agent_H1,learned
16,2584016318,1000,-26.01636851897528,34.21406895379144,0.28231,0.25751519950864643,0.5888253686945134,0.17438652727678225,43.981,32.543197425863035,0.829,0.3572270723508332,0.0539475589546535,3.9032093591833292,0.5768873435726285,agent_H1,learned
17,4074852312,1000,-28.775426475763023,30.31024171263374,0.26744,0.23992459275824604,0.5845826699965637,0.16641994642412528,42.577,31.73110357258212,0.856,0.35698488759800795,0.05843244240542834,3.917362775478353,0.5787208384011601,agent_H1,learned
18,3205241267,1000,-28.126605453466357,30.569428230693088,0.27482999999999996,0.23751923392956303,0.5840393817364754,0.16559881609199928,44.148,31.703362585050805,0.849,0.36221221507643403,0.053748403187090434,3.8860112149093813,0.5327832811705681,agent_H1,learned
19,1304481603,1000,-29.468434065200064,29.211348883625124,0.26145999999999997,0.22891236154753475,0.5877186433686099,0.16197096270772104,41.744,30.264639637907674,0.87,0.3586470474427197,0.05363430918867036,3.8923279777267825,0.5558914876916213,agent_H1,learned
